university_id,university_name,state,city,latitude,longitude,tuition_in_state_usd,tuition_out_state_usd,university_admission_rate,student_size,us_news_ranking,world_ranking,campus_setting,website_url,avg_cost_of_living_monthly,international_student_pct,public_or_private,program_id,program_name,degree_type,department,min_gpa,min_gre_quant,min_gre_verbal,min_gmat,min_toefl,min_ielts,application_deadline_fall,application_fee_usd,duration_months,stem_designated,program_admit_rate,description_text,curriculum_highlights,faculty_research_areas,avg_starting_salary_usd,male_acceptance_rate,female_acceptance_rate,historical_admit_count,historical_admit_rate,data_quality,track,tier_score,tier
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003276,MS Robotics - Autonomous Systems,MS,Engineering,3.0,156.0,150.0,,95,6.5,2029-04-05,50,18,True,0.412,"MS Robotics - Autonomous Systems at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robot Perception, Planning, Control and offers opportunities to build depth through electives, projects, and faculty-led research.",Planning; Autonomous Systems; Robot Perception; Human-Robot Interaction; Control,Robotics; Control; Human-Robot Interaction; Computer Vision; Autonomous Systems,122000,0.402,0.421,0,,synthetic_demo,MS,70.32,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003277,MS Statistics - Bayesian Methods,MS,Mathematics & Statistics,3.0,159.0,148.0,,95,6.5,2029-03-15,200,18,True,0.46,"MS Statistics - Bayesian Methods at Northwestern University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Probability, Statistical Inference, Regression and offers opportunities to build depth through electives, projects, and faculty-led research.",Computational Statistics; Applied Statistics; Statistical Inference; Regression; Bayesian Methods,Computational Statistics; Bayesian Methods; Biostatistics; Statistics; Probability,106000,0.476,0.445,0,,synthetic_demo,MS,67.98,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003278,MS Applied Mathematics - Scientific Computing,MS,Mathematics & Statistics,3.0,156.0,151.0,,90,6.5,2029-01-15,125,24,True,0.428,"MS Applied Mathematics - Scientific Computing at Northwestern University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Optimization; Probability; Differential Equations; Numerical Analysis; Scientific Computing,Applied Mathematics; Scientific Computing; Probability; Optimization; Dynamical Systems,105000,0.43,0.429,0,,synthetic_demo,MS,69.16,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003281,MS Computer Science - Cybersecurity,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2030-04-20,100,24,True,0.421,"MS Computer Science - Cybersecurity at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Software Engineering; Cybersecurity; Artificial Intelligence; Systems; Algorithms,Natural Language Processing; Machine Learning; Security; Algorithms; Computer Vision,127000,0.41,0.433,1,0.0,synthetic_demo,MS,69.45,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003282,MS Data Science - Big Data,MS,Computer & Information Sciences,3.0,154.0,148.0,,95,6.5,2030-02-15,200,18,True,0.388,"MS Data Science - Big Data at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Responsible AI; Machine Learning; Visualization; Data Engineering; Statistical Modeling,Data Mining; Data Systems; Machine Learning; Causal Inference; Statistics,125000,0.394,0.378,1,0.0,synthetic_demo,MS,71.28,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003283,MS Artificial Intelligence - AI Ethics,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2030-01-20,95,18,True,0.448,"MS Artificial Intelligence - AI Ethics at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Deep Learning, NLP, Computer Vision and offers opportunities to build depth through electives, projects, and faculty-led research.",Deep Learning; NLP; Robotics; Computer Vision; AI Ethics,Deep Learning; Multi-Agent Systems; Robotics; AI Safety; NLP,124000,0.456,0.444,0,,synthetic_demo,MS,68.1,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003284,MS Cybersecurity - Secure Software,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2030-03-15,0,18,True,0.435,"MS Cybersecurity - Secure Software at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Network Security, Cryptography, Cloud Security and offers opportunities to build depth through electives, projects, and faculty-led research.",Privacy; Digital Forensics; Cloud Security; Network Security; Cryptography,Network Security; Privacy; Cryptography; Systems Security; Digital Forensics,114000,0.418,0.45,2,0.0,synthetic_demo,MS,68.75,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003285,MS Information Systems - Product Management,MS,Computer & Information Sciences,3.1,148.0,153.0,,85,7.0,2030-04-15,50,24,True,0.444,"MS Information Systems - Product Management at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Databases, Cloud Computing, Enterprise Systems and offers opportunities to build depth through electives, projects, and faculty-led research.",Databases; Cloud Computing; Product Management; IT Strategy; Enterprise Systems,Analytics; Cloud Computing; Information Systems; Human-Computer Interaction; Databases,105000,0.444,0.444,0,,synthetic_demo,MS,68.09,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003286,MS Software Engineering - Agile Engineering,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2030-02-01,95,18,True,0.385,"MS Software Engineering - Agile Engineering at Northwestern University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Software Architecture, DevOps, Testing and offers opportunities to build depth through electives, projects, and faculty-led research.",Cloud Native Systems; DevOps; Secure Coding; Testing; Agile Engineering,Cloud Systems; Software Engineering; DevOps; Distributed Systems; Software Testing,121000,0.385,0.379,1,0.0,synthetic_demo,MS,71.25,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003287,MS Electrical Engineering - Control Systems,MS,Engineering,3.2,156.0,150.0,,90,6.5,2030-01-20,0,18,True,0.377,"MS Electrical Engineering - Control Systems at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Signal Processing, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Power Electronics; Communications; Embedded Systems; VLSI; Signal Processing,Embedded Systems; Semiconductors; Signal Processing; Energy Systems; Control,113000,0.373,0.381,0,,synthetic_demo,MS,72.65,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003288,MEng Computer Engineering - Hardware Security,MEng,Engineering,3.0,156.0,150.0,,90,6.5,2030-01-10,65,12,True,0.322,"MEng Computer Engineering - Hardware Security at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Computer Architecture, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Computer Architecture; Hardware Security; IoT; Embedded Systems; VLSI,Hardware Security; Edge AI; Embedded Systems; Computer Architecture; IoT,115000,0.313,0.329,3,0.333,synthetic_demo,MS,74.4,Tier1
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003289,MS Mechanical Engineering - Mechanics,MS,Engineering,3.0,158.0,150.0,,85,6.5,2030-03-01,0,18,True,0.356,"MS Mechanical Engineering - Mechanics at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robotics, Thermal Sciences, Design and offers opportunities to build depth through electives, projects, and faculty-led research.",Mechanics; Thermal Sciences; Energy; Robotics; Manufacturing,Energy; Mechanics; Manufacturing; Computational Engineering; Thermal Sciences,103000,0.36,0.349,0,,synthetic_demo,MS,72.4,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003290,MS Industrial Engineering - Simulation,MS,Engineering,3.1,158.0,150.0,,85,6.5,2030-02-05,65,24,True,0.351,"MS Industrial Engineering - Simulation at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Operations Research, Optimization, Supply Chain and offers opportunities to build depth through electives, projects, and faculty-led research.",Analytics; Supply Chain; Quality Engineering; Operations Research; Simulation,Decision Science; Simulation; Optimization; Human Factors; Supply Chain,103000,0.35,0.352,1,1.0,synthetic_demo,MS,73.15,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003291,MS Business Analytics - Optimization,MS,"Business, Management & Marketing",3.0,156.0,150.0,,90,6.5,2030-02-01,200,18,True,0.358,"MS Business Analytics - Optimization at Northwestern University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Predictive Analytics, Marketing Analytics, Financial Analytics and offers opportunities to build depth through electives, projects, and faculty-led research.",Financial Analytics; Visualization; Data Management; Optimization; Predictive Analytics,Operations; Business Analytics; Econometrics; Data Mining; Decision Analytics,109000,0.354,0.365,0,,synthetic_demo,MS,72.6,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003293,MS Biomedical Engineering - Bioinstrumentation,MS,Engineering,3.0,156.0,150.0,,95,6.5,2030-03-20,65,18,True,0.382,"MS Biomedical Engineering - Bioinstrumentation at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Medical Imaging, Biomechanics, Biomaterials and offers opportunities to build depth through electives, projects, and faculty-led research.",Neural Engineering; Biomechanics; Computational Biology; Biomaterials; Medical Imaging,Computational Biology; Biomedical Imaging; Biomaterials; Neural Engineering; Biomechanics,100000,0.388,0.376,1,0.0,synthetic_demo,MS,71.82,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003294,MS Civil Engineering - Construction,MS,Engineering,3.2,156.0,150.0,,95,6.5,2030-01-15,65,18,True,0.454,"MS Civil Engineering - Construction at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Structural Engineering, Transportation, Geotechnical Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Structural Engineering; Transportation; Water Resources; Geotechnical Engineering; Sustainability,Water Resources; Sustainable Infrastructure; Structures; Transportation; Geotechnical Engineering,94000,0.449,0.464,1,1.0,synthetic_demo,MS,69.22,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003295,MS Chemical Engineering - Biotechnology,MS,Engineering,3.0,158.0,147.0,,90,6.5,2030-01-01,200,18,True,0.364,"MS Chemical Engineering - Biotechnology at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Transport Phenomena, Process Systems, Materials and offers opportunities to build depth through electives, projects, and faculty-led research.",Transport Phenomena; Biotechnology; Process Systems; Reaction Engineering; Materials,Energy; Process Systems; Catalysis; Transport Phenomena; Biotechnology,101000,0.366,0.364,1,0.0,synthetic_demo,MS,72.24,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003296,MS Robotics - Human-Robot Interaction,MS,Engineering,3.2,156.0,150.0,,90,6.5,2030-01-10,200,18,True,0.445,"MS Robotics - Human-Robot Interaction at Northwestern University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robot Perception, Planning, Control and offers opportunities to build depth through electives, projects, and faculty-led research.",Robot Perception; Human-Robot Interaction; Planning; Machine Learning; Control,Control; Autonomous Systems; Robotics; Reinforcement Learning; Human-Robot Interaction,128000,0.449,0.439,0,,synthetic_demo,MS,69.25,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003297,MS Statistics - Computational Statistics,MS,Mathematics & Statistics,3.1,160.0,152.0,,90,7.0,2030-04-01,75,18,True,0.454,"MS Statistics - Computational Statistics at Northwestern University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Probability, Statistical Inference, Regression and offers opportunities to build depth through electives, projects, and faculty-led research.",Statistical Inference; Applied Statistics; Bayesian Methods; Regression; Computational Statistics,Biostatistics; Statistics; Computational Statistics; Causal Inference; Probability,109000,0.45,0.457,0,,synthetic_demo,MS,68.65,Tier2
147767,Northwestern University,IL,Evanston,42.050356,-87.679858,68322,68322,0.0769,9201,,,urban,www.northwestern.edu/,,,Private,P003298,MS Applied Mathematics - Probability,MS,Mathematics & Statistics,3.1,156.0,150.0,,100,7.0,2030-03-05,150,24,True,0.4,"MS Applied Mathematics - Probability at Northwestern University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Probability; Scientific Computing; Differential Equations; Numerical Analysis; Optimization,Optimization; Probability; Applied Mathematics; Dynamical Systems; Mathematical Modeling,100000,0.414,0.381,1,0.0,synthetic_demo,MS,71.83,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003301,MS Computer Science,MS,Computer & Information Sciences,3.2,155.0,152.0,,95,6.0,2026-04-01,105,24,True,0.442,"MS Computer Science at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Algorithms; Data Science; Cybersecurity; Systems; Software Engineering,Natural Language Processing; Security; Machine Learning; Computer Vision; Algorithms,122000,0.463,0.421,2,0.0,synthetic_demo,MS,69.88,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003302,MS Data Science,MS,Computer & Information Sciences,3.2,156.0,150.0,,90,6.5,2026-02-05,80,18,True,0.409,"MS Data Science at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Machine Learning; Responsible AI; Big Data; Statistical Modeling; Visualization,Machine Learning; Data Systems; Causal Inference; Statistics; Data Mining,125000,0.411,0.41,0,,synthetic_demo,MS,71.05,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003303,MS Artificial Intelligence,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,7.0,2026-01-10,125,24,True,0.434,"MS Artificial Intelligence at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Deep Learning, NLP, Computer Vision and offers opportunities to build depth through electives, projects, and faculty-led research.",AI Ethics; Deep Learning; Robotics; NLP; Reinforcement Learning,AI Safety; Computer Vision; Multi-Agent Systems; NLP; Deep Learning,126000,0.415,0.45,1,1.0,synthetic_demo,MS,68.8,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003304,MS Cybersecurity,MS,Computer & Information Sciences,3.1,156.0,150.0,,90,6.5,2026-02-01,95,24,True,0.436,"MS Cybersecurity at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Network Security, Cryptography, Cloud Security and offers opportunities to build depth through electives, projects, and faculty-led research.",Secure Software; Network Security; Privacy; Cryptography; Cloud Security,Network Security; Privacy; Cryptography; Systems Security; Cybersecurity,110000,0.43,0.439,2,0.5,synthetic_demo,MS,69.2,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003305,MS Information Systems,MS,Computer & Information Sciences,3.0,151.0,151.0,,95,6.5,2026-01-15,150,18,True,0.462,"MS Information Systems at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Databases, Cloud Computing, Enterprise Systems and offers opportunities to build depth through electives, projects, and faculty-led research.",Cloud Computing; Product Management; Databases; Enterprise Systems; IT Strategy,Cloud Computing; Databases; Digital Platforms; Human-Computer Interaction; Information Systems,109000,0.465,0.46,1,1.0,synthetic_demo,MS,67.58,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003306,MS Software Engineering,MS,Computer & Information Sciences,3.0,153.0,149.0,,100,6.5,2026-01-05,75,24,True,0.38,"MS Software Engineering at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Software Architecture, DevOps, Testing and offers opportunities to build depth through electives, projects, and faculty-led research.",Testing; Secure Coding; DevOps; Software Architecture; Agile Engineering,Program Analysis; DevOps; Distributed Systems; Software Testing; Software Engineering,121000,0.381,0.376,1,0.0,synthetic_demo,MS,72.1,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003307,MS Electrical Engineering,MS,Engineering,3.0,156.0,150.0,,95,7.0,2026-02-15,200,24,True,0.452,"MS Electrical Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Signal Processing, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Signal Processing; VLSI; Embedded Systems; Control Systems; Communications,Signal Processing; Embedded Systems; Communications; Energy Systems; Semiconductors,109000,0.447,0.458,4,0.5,synthetic_demo,MS,68.32,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003308,MEng Computer Engineering,MEng,Engineering,3.1,156.0,150.0,,100,7.0,2026-03-15,80,12,True,0.384,"MEng Computer Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Computer Architecture, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Edge Computing; Embedded Systems; Hardware Security; VLSI; IoT,Computer Architecture; Embedded Systems; VLSI; IoT; Hardware Security,119000,0.383,0.387,3,0.333,synthetic_demo,MS,72.63,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003309,MS Mechanical Engineering,MS,Engineering,3.1,156.0,150.0,,85,6.5,2026-03-10,0,18,True,0.403,"MS Mechanical Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robotics, Thermal Sciences, Design and offers opportunities to build depth through electives, projects, and faculty-led research.",Design; Thermal Sciences; Mechanics; Energy; Robotics,Thermal Sciences; Energy; Mechanics; Robotics; Manufacturing,96000,0.411,0.394,1,0.0,synthetic_demo,MS,70.43,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003310,MS Industrial Engineering,MS,Engineering,3.2,158.0,152.0,,90,6.5,2026-01-05,120,18,True,0.418,"MS Industrial Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Operations Research, Optimization, Supply Chain and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations Research; Optimization; Analytics; Supply Chain; Quality Engineering,Supply Chain; Human Factors; Decision Science; Optimization; Operations Research,108000,0.392,0.438,1,1.0,synthetic_demo,MS,70.84,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003311,MS Business Analytics,MS,"Business, Management & Marketing",3.2,156.0,150.0,,95,6.5,2026-04-01,50,18,True,0.418,"MS Business Analytics at Johns Hopkins University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Predictive Analytics, Marketing Analytics, Financial Analytics and offers opportunities to build depth through electives, projects, and faculty-led research.",Optimization; Predictive Analytics; Marketing Analytics; Financial Analytics; Data Management,Decision Analytics; Operations; Business Analytics; Data Mining; Econometrics,107000,0.433,0.403,1,0.0,synthetic_demo,MS,71.02,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003313,MS Biomedical Engineering,MS,Engineering,3.0,156.0,150.0,,95,6.5,2026-02-05,105,24,True,0.39,"MS Biomedical Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Medical Imaging, Biomechanics, Biomaterials and offers opportunities to build depth through electives, projects, and faculty-led research.",Biomechanics; Computational Biology; Bioinstrumentation; Biomaterials; Medical Imaging,Biomechanics; Bioinformatics; Biomaterials; Biomedical Imaging; Neural Engineering,95000,0.392,0.391,0,,synthetic_demo,MS,71.42,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003314,MS Civil Engineering,MS,Engineering,3.2,156.0,150.0,,85,6.5,2026-01-20,65,18,True,0.468,"MS Civil Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Structural Engineering, Transportation, Geotechnical Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Structural Engineering; Geotechnical Engineering; Sustainability; Water Resources; Construction,Water Resources; Structures; Construction; Transportation; Sustainable Infrastructure,90000,0.475,0.464,4,0.75,synthetic_demo,MS,67.68,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003315,MS Chemical Engineering,MS,Engineering,3.1,160.0,151.0,,90,6.5,2026-04-05,75,18,True,0.47,"MS Chemical Engineering at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Transport Phenomena, Process Systems, Materials and offers opportunities to build depth through electives, projects, and faculty-led research.",Biotechnology; Materials; Energy; Reaction Engineering; Process Systems,Biotechnology; Catalysis; Materials; Transport Phenomena; Energy,100000,0.47,0.469,1,0.0,synthetic_demo,MS,67.79,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003316,MS Robotics,MS,Engineering,3.0,160.0,151.0,,90,6.5,2026-03-10,95,24,True,0.454,"MS Robotics at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robot Perception, Planning, Control and offers opportunities to build depth through electives, projects, and faculty-led research.",Planning; Machine Learning; Robot Perception; Autonomous Systems; Control,Reinforcement Learning; Robotics; Computer Vision; Autonomous Systems; Human-Robot Interaction,120000,0.435,0.479,2,1.0,synthetic_demo,MS,68.09,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003317,MS Statistics,MS,Mathematics & Statistics,3.1,156.0,150.0,,90,6.5,2026-03-05,90,18,True,0.383,"MS Statistics at Johns Hopkins University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Probability, Statistical Inference, Regression and offers opportunities to build depth through electives, projects, and faculty-led research.",Statistical Inference; Computational Statistics; Probability; Regression; Applied Statistics,Statistics; Computational Statistics; Biostatistics; Causal Inference; Bayesian Methods,105000,0.389,0.38,1,1.0,synthetic_demo,MS,71.85,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003318,MS Applied Mathematics,MS,Mathematics & Statistics,3.0,156.0,150.0,,90,7.0,2026-01-20,100,18,True,0.441,"MS Applied Mathematics at Johns Hopkins University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Differential Equations; Scientific Computing; Mathematical Modeling; Optimization; Probability,Mathematical Modeling; Optimization; Dynamical Systems; Applied Mathematics; Probability,101000,0.437,0.44,1,0.0,synthetic_demo,MS,68.45,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003321,MS Computer Science - Systems,MS,Computer & Information Sciences,3.2,157.0,150.0,,90,6.0,2027-01-10,105,30,True,0.473,"MS Computer Science - Systems at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Data Science; Artificial Intelligence; Algorithms; Systems; Software Engineering,Computer Vision; Algorithms; Security; Natural Language Processing; Distributed Systems,122000,0.47,0.473,1,1.0,synthetic_demo,MS,67.91,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003322,MS Data Science - Statistical Modeling,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,7.0,2027-01-05,75,18,True,0.388,"MS Data Science - Statistical Modeling at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Responsible AI; Data Engineering; Statistical Modeling; Machine Learning; Big Data,Data Mining; Machine Learning; Data Systems; Statistics; Causal Inference,115000,0.381,0.395,1,0.0,synthetic_demo,MS,71.1,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003323,MS Artificial Intelligence - NLP,MS,Computer & Information Sciences,3.0,156.0,150.0,,100,6.5,2027-02-01,50,18,True,0.371,"MS Artificial Intelligence - NLP at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Deep Learning, NLP, Computer Vision and offers opportunities to build depth through electives, projects, and faculty-led research.",NLP; Robotics; Deep Learning; Computer Vision; AI Ethics,NLP; Computer Vision; AI Safety; Deep Learning; Multi-Agent Systems,129000,0.367,0.369,1,1.0,synthetic_demo,MS,72.78,Tier2
