applicant_id,track,gpa_normalized_4,gre_score,toefl_score,has_research,university_rating,admit_probability,admission_status,gmat_score,work_experience_months,major,work_industry,profile_score,recommended_tier
MBA4856,MBA,3.3,,,,,,Deny,620.0,60.0,Humanities,Consulting,49.15,Tier2
MBA4857,MBA,3.29,,,,,,Deny,670.0,60.0,Humanities,Consulting,60.98,Tier1
MBA4858,MBA,3.01,,,,,,Deny,580.0,48.0,Humanities,Consulting,34.96,Tier2
MBA4859,MBA,3.39,,,,,,Deny,670.0,72.0,STEM,Consulting,64.23,Tier1
MBA4860,MBA,3.2,,,,,,Deny,610.0,72.0,Business,Nonprofit/Gov,48.52,Tier2
MBA4861,MBA,3.4,,,,,,Admit,690.0,60.0,Humanities,Real Estate,66.57,Tier1
MBA4862,MBA,3.09,,,,,,Deny,620.0,72.0,Business,Other,50.08,Tier2
MBA4863,MBA,3.35,,,,,,Deny,620.0,48.0,STEM,PE/VC,47.03,Tier2
MBA4864,MBA,3.22,,,,,,Deny,630.0,60.0,Business,PE/VC,50.94,Tier2
MBA4865,MBA,3.51,,,,,,Deny,630.0,60.0,Humanities,PE/VC,53.11,Tier2
MBA4866,MBA,3.64,,,,,,Deny,720.0,60.0,Business,Nonprofit/Gov,75.51,Tier1
MBA4867,MBA,3.2,,,,,,Deny,650.0,48.0,Business,Investment Banking,53.05,Tier2
MBA4868,MBA,3.09,,,,,,Deny,580.0,48.0,Humanities,Health Care,35.56,Tier2
MBA4869,MBA,3.1,,,,,,Deny,570.0,84.0,Business,PE/VC,40.75,Tier2
MBA4870,MBA,3.36,,,,,,Deny,710.0,72.0,Humanities,Financial Services,73.53,Tier1
MBA4871,MBA,3.17,,,,,,Deny,590.0,48.0,Business,Nonprofit/Gov,38.54,Tier2
MBA4872,MBA,3.28,,,,,,Deny,710.0,60.0,Business,Investment Banking,70.43,Tier1
MBA4873,MBA,3.37,,,,,,Deny,720.0,72.0,Humanities,Consulting,75.99,Tier1
MBA4874,MBA,3.29,,,,,,Deny,650.0,60.0,Humanities,Consulting,56.22,Tier1
MBA4875,MBA,3.03,,,,,,Deny,620.0,84.0,STEM,Consulting,52.13,Tier2
MBA4876,MBA,3.21,,,,,,Deny,600.0,72.0,STEM,PE/VC,46.22,Tier2
MBA4877,MBA,3.07,,,,,,Deny,690.0,48.0,Humanities,Consulting,61.6,Tier1
MBA4878,MBA,2.93,,,,,,Deny,570.0,60.0,STEM,Technology,34.47,Tier2
MBA4879,MBA,3.34,,,,,,Deny,710.0,60.0,Humanities,Other,70.88,Tier1
MBA4880,MBA,3.12,,,,,,Deny,610.0,48.0,Humanities,Consulting,42.92,Tier2
MBA4881,MBA,3.29,,,,,,Deny,690.0,60.0,STEM,Nonprofit/Gov,65.75,Tier1
MBA4882,MBA,2.95,,,,,,Deny,570.0,48.0,Business,CPG,32.12,Tier2
MBA4883,MBA,3.25,,,,,,Admit,730.0,60.0,Humanities,Financial Services,74.97,Tier1
MBA4884,MBA,3.02,,,,,,Deny,580.0,36.0,Business,Other,32.53,Tier2
MBA4885,MBA,3.39,,,,,,Admit,740.0,84.0,Humanities,Other,83.4,Tier1
MBA4886,MBA,3.1,,,,,,Deny,640.0,60.0,Humanities,Technology,52.42,Tier2
MBA4887,MBA,3.53,,,,,,Admit,700.0,48.0,STEM,Health Care,67.43,Tier1
MBA4888,MBA,3.03,,,,,,Deny,580.0,48.0,Humanities,Health Care,35.11,Tier2
MBA4889,MBA,3.26,,,,,,Deny,630.0,36.0,Humanities,Investment Banking,46.24,Tier2
MBA4890,MBA,2.98,,,,,,Deny,570.0,60.0,Humanities,Health Care,34.85,Tier2
MBA4891,MBA,3.39,,,,,,Deny,740.0,60.0,Business,Nonprofit/Gov,78.4,Tier1
MBA4892,MBA,3.03,,,,,,Deny,590.0,48.0,Humanities,PE/VC,37.49,Tier2
MBA4893,MBA,3.15,,,,,,Deny,600.0,36.0,Humanities,Investment Banking,38.27,Tier2
MBA4894,MBA,3.17,,,,,,Deny,640.0,36.0,Humanities,Nonprofit/Gov,47.94,Tier2
MBA4895,MBA,3.13,,,,,,Deny,650.0,72.0,Business,Investment Banking,57.52,Tier1
MBA4896,MBA,3.28,,,,,,Deny,620.0,48.0,Humanities,Nonprofit/Gov,46.5,Tier2
MBA4897,MBA,3.17,,,,,,Deny,660.0,72.0,Business,Consulting,60.2,Tier1
MBA4898,MBA,3.27,,,,,,Deny,660.0,60.0,STEM,Health Care,58.45,Tier1
MBA4899,MBA,3.45,,,,,,Deny,720.0,48.0,Business,Other,71.59,Tier1
MBA4900,MBA,3.38,,,,,,Deny,640.0,60.0,STEM,Health Care,54.52,Tier2
MBA4901,MBA,3.31,,,,,,Admit,660.0,72.0,Business,Technology,61.25,Tier1
MBA4902,MBA,2.65,,,,,,Deny,570.0,72.0,Humanities,Investment Banking,34.88,Tier2
MBA4903,MBA,3.36,,,,,,Admit,710.0,72.0,Humanities,Nonprofit/Gov,73.53,Tier1
MBA4904,MBA,3.34,,,,,,Deny,570.0,72.0,Humanities,PE/VC,40.05,Tier2
MBA4905,MBA,3.15,,,,,,Deny,630.0,48.0,Business,Investment Banking,47.91,Tier2
MBA4906,MBA,3.36,,,,,,Deny,640.0,60.0,Humanities,Consulting,54.37,Tier2
MBA4907,MBA,3.31,,,,,,Deny,690.0,60.0,Business,Investment Banking,65.9,Tier1
MBA4908,MBA,3.19,,,,,,Deny,610.0,84.0,Humanities,Technology,50.95,Tier2
MBA4909,MBA,3.35,,,,,,Deny,580.0,36.0,Business,PE/VC,35.01,Tier2
MBA4910,MBA,3.14,,,,,,Deny,620.0,60.0,Business,Investment Banking,47.95,Tier2
MBA4911,MBA,3.28,,,,,,Deny,690.0,72.0,Business,Financial Services,68.17,Tier1
MBA4912,MBA,3.09,,,,,,Deny,630.0,36.0,Humanities,Consulting,44.96,Tier2
MBA4913,MBA,3.49,,,,,,Deny,720.0,48.0,Humanities,Consulting,71.89,Tier1
MBA4914,MBA,3.41,,,,,,Admit,680.0,72.0,Humanities,Nonprofit/Gov,66.77,Tier1
MBA4915,MBA,3.21,,,,,,Admit,700.0,36.0,Humanities,Financial Services,62.53,Tier1
MBA4916,MBA,3.32,,,,,,Deny,610.0,72.0,Humanities,Technology,49.42,Tier2
MBA4917,MBA,3.27,,,,,,Deny,640.0,84.0,STEM,Technology,58.69,Tier1
MBA4918,MBA,3.19,,,,,,Deny,620.0,72.0,Business,Other,50.83,Tier2
MBA4919,MBA,3.17,,,,,,Deny,610.0,60.0,Business,Nonprofit/Gov,45.8,Tier2
MBA4920,MBA,3.19,,,,,,Deny,650.0,72.0,Humanities,Consulting,57.97,Tier1
MBA4921,MBA,3.28,,,,,,Deny,630.0,60.0,STEM,Health Care,51.39,Tier2
MBA4922,MBA,3.33,,,,,,Deny,690.0,72.0,Business,Consulting,68.55,Tier1
MBA4923,MBA,3.34,,,,,,Deny,610.0,72.0,STEM,Consulting,49.57,Tier2
MBA4924,MBA,3.19,,,,,,Deny,570.0,48.0,STEM,Investment Banking,33.92,Tier2
MBA4925,MBA,3.24,,,,,,Deny,630.0,60.0,Humanities,Consulting,51.09,Tier2
MBA4926,MBA,3.56,,,,,,Admit,670.0,72.0,Humanities,Consulting,65.51,Tier1
MBA4927,MBA,3.27,,,,,,Deny,620.0,60.0,Humanities,Consulting,48.93,Tier2
MBA4928,MBA,3.41,,,,,,Admit,670.0,72.0,Humanities,Financial Services,64.38,Tier1
MBA4929,MBA,3.49,,,,,,Deny,690.0,48.0,Business,Nonprofit/Gov,64.75,Tier1
MBA4930,MBA,3.27,,,,,,Admit,660.0,60.0,Humanities,Consulting,58.45,Tier1
MBA4931,MBA,2.85,,,,,,Deny,570.0,60.0,Business,Consulting,33.88,Tier2
MBA4932,MBA,2.99,,,,,,Deny,570.0,60.0,Humanities,Consulting,34.92,Tier2
MBA4933,MBA,3.2,,,,,,Deny,630.0,48.0,STEM,Financial Services,48.29,Tier2
MBA4934,MBA,3.05,,,,,,Deny,680.0,60.0,Business,Consulting,61.57,Tier1
MBA4935,MBA,3.31,,,,,,Deny,600.0,48.0,STEM,Consulting,41.97,Tier2
MBA4936,MBA,3.15,,,,,,Deny,580.0,60.0,Humanities,Consulting,38.51,Tier2
MBA4937,MBA,3.13,,,,,,Deny,640.0,84.0,STEM,Financial Services,57.64,Tier1
MBA4938,MBA,3.48,,,,,,Waitlist,710.0,60.0,Humanities,Consulting,71.93,Tier1
MBA4939,MBA,2.97,,,,,,Deny,620.0,72.0,Humanities,Consulting,49.18,Tier2
MBA4940,MBA,3.13,,,,,,Deny,600.0,60.0,Humanities,Nonprofit/Gov,43.12,Tier2
MBA4941,MBA,3.14,,,,,,Deny,580.0,96.0,Humanities,PE/VC,45.93,Tier2
MBA4942,MBA,3.09,,,,,,Deny,650.0,60.0,Business,Consulting,54.72,Tier2
MBA4943,MBA,3.26,,,,,,Deny,630.0,72.0,STEM,Other,53.74,Tier2
MBA4944,MBA,3.36,,,,,,Admit,700.0,72.0,Business,Consulting,71.15,Tier1
MBA4945,MBA,3.37,,,,,,Admit,660.0,72.0,Business,PE/VC,61.7,Tier1
MBA4946,MBA,3.42,,,,,,Deny,650.0,60.0,Humanities,Consulting,57.2,Tier1
MBA4947,MBA,3.51,,,,,,Deny,680.0,48.0,Business,Consulting,62.52,Tier1
MBA4948,MBA,3.32,,,,,,Deny,660.0,60.0,STEM,Investment Banking,58.83,Tier1
MBA4949,MBA,3.39,,,,,,Deny,710.0,48.0,Humanities,Consulting,68.76,Tier1
MBA4950,MBA,3.26,,,,,,Admit,660.0,60.0,Humanities,PE/VC,58.38,Tier1
MBA4951,MBA,3.35,,,,,,Deny,710.0,60.0,Business,Consulting,70.96,Tier1
MBA4952,MBA,3.21,,,,,,Deny,580.0,72.0,STEM,Consulting,41.46,Tier2
MBA4953,MBA,3.26,,,,,,Deny,630.0,60.0,STEM,Nonprofit/Gov,51.24,Tier2
MBA4954,MBA,3.31,,,,,,Deny,670.0,72.0,STEM,Nonprofit/Gov,63.63,Tier1
MBA4955,MBA,3.33,,,,,,Deny,700.0,60.0,Humanities,Consulting,68.43,Tier1
MBA4956,MBA,3.57,,,,,,Deny,720.0,84.0,STEM,Financial Services,79.99,Tier1
MBA4957,MBA,3.28,,,,,,Deny,660.0,60.0,Humanities,Nonprofit/Gov,58.53,Tier1
MBA4958,MBA,3.26,,,,,,Deny,630.0,48.0,Business,PE/VC,48.74,Tier2
MBA4959,MBA,3.3,,,,,,Deny,680.0,60.0,Business,PE/VC,63.44,Tier1
MBA4960,MBA,3.12,,,,,,Deny,650.0,36.0,Humanities,Consulting,49.95,Tier2
MBA4961,MBA,3.04,,,,,,Deny,640.0,72.0,Business,PE/VC,54.47,Tier2
MBA4962,MBA,3.21,,,,,,Deny,600.0,60.0,Humanities,Consulting,43.72,Tier2
MBA4963,MBA,3.13,,,,,,Deny,670.0,84.0,Humanities,PE/VC,64.78,Tier1
MBA4964,MBA,3.1,,,,,,Deny,690.0,72.0,Humanities,Investment Banking,66.82,Tier1
MBA4965,MBA,3.38,,,,,,Admit,660.0,60.0,Humanities,Financial Services,59.28,Tier1
MBA4966,MBA,3.21,,,,,,Deny,610.0,24.0,Humanities,Nonprofit/Gov,38.6,Tier2
MBA4967,MBA,3.18,,,,,,Deny,670.0,60.0,STEM,Health Care,60.16,Tier1
MBA4968,MBA,3.0,,,,,,Deny,650.0,60.0,Business,PE/VC,54.05,Tier2
MBA4969,MBA,3.13,,,,,,Deny,630.0,48.0,Humanities,Technology,47.76,Tier2
MBA4970,MBA,3.34,,,,,,Deny,690.0,72.0,Humanities,Financial Services,68.62,Tier1
MBA4971,MBA,3.24,,,,,,Deny,660.0,60.0,Business,Energy,58.23,Tier1
MBA4972,MBA,3.0,,,,,,Deny,600.0,72.0,Business,Nonprofit/Gov,44.64,Tier2
MBA4973,MBA,3.18,,,,,,Deny,610.0,36.0,STEM,PE/VC,40.87,Tier2
MBA4974,MBA,3.59,,,,,,Admit,750.0,36.0,Humanities,Consulting,77.28,Tier1
MBA4975,MBA,3.24,,,,,,Deny,660.0,72.0,Business,Investment Banking,60.73,Tier1
MBA4976,MBA,3.18,,,,,,Deny,680.0,48.0,Humanities,Consulting,60.04,Tier1
MBA4977,MBA,3.42,,,,,,Admit,710.0,48.0,STEM,Technology,68.98,Tier1
MBA4978,MBA,3.28,,,,,,Deny,610.0,60.0,Business,PE/VC,46.62,Tier2
MBA4979,MBA,2.98,,,,,,Deny,610.0,60.0,Business,CPG,44.37,Tier2
MBA4980,MBA,3.09,,,,,,Deny,590.0,24.0,STEM,Technology,32.94,Tier2
MBA4981,MBA,3.16,,,,,,Deny,610.0,60.0,Humanities,Other,45.72,Tier2
MBA4982,MBA,3.26,,,,,,Deny,610.0,48.0,STEM,Financial Services,43.97,Tier2
MBA4983,MBA,3.24,,,,,,Deny,690.0,72.0,STEM,Consulting,67.87,Tier1
MBA4984,MBA,3.19,,,,,,Deny,650.0,60.0,Business,Other,55.47,Tier2
MBA4985,MBA,3.26,,,,,,Deny,610.0,72.0,STEM,PE/VC,48.97,Tier2
MBA4986,MBA,3.31,,,,,,Deny,640.0,48.0,Humanities,Consulting,51.49,Tier2
MBA4987,MBA,3.55,,,,,,Deny,720.0,60.0,STEM,PE/VC,74.84,Tier1
MBA4988,MBA,3.45,,,,,,Admit,690.0,60.0,Humanities,Financial Services,66.95,Tier1
MBA4989,MBA,2.92,,,,,,Deny,570.0,72.0,Humanities,PE/VC,36.9,Tier2
MBA4990,MBA,3.44,,,,,,Deny,650.0,48.0,STEM,Health Care,54.85,Tier2
MBA4991,MBA,3.37,,,,,,Deny,650.0,36.0,Humanities,PE/VC,51.82,Tier2
MBA4992,MBA,3.2,,,,,,Deny,720.0,72.0,Business,Consulting,74.71,Tier1
MBA4993,MBA,3.46,,,,,,Deny,630.0,72.0,STEM,Nonprofit/Gov,55.24,Tier2
MBA4994,MBA,3.31,,,,,,Deny,630.0,60.0,Business,Consulting,51.61,Tier2
MBA4995,MBA,3.29,,,,,,Deny,670.0,60.0,Business,Financial Services,60.98,Tier1
MBA4996,MBA,3.38,,,,,,Deny,680.0,84.0,Business,Consulting,69.04,Tier1
MBA4997,MBA,3.18,,,,,,Deny,580.0,60.0,STEM,Consulting,38.73,Tier2
MBA4998,MBA,3.27,,,,,,Deny,600.0,60.0,Business,Financial Services,44.17,Tier2
MBA4999,MBA,3.14,,,,,,Deny,590.0,60.0,STEM,Nonprofit/Gov,40.81,Tier2
MBA5000,MBA,3.1,,,,,,Deny,580.0,72.0,Humanities,Consulting,40.63,Tier2
MBA5001,MBA,3.35,,,,,,Admit,760.0,60.0,STEM,PE/VC,82.86,Tier1
MBA5002,MBA,3.36,,,,,,Deny,650.0,48.0,Business,Nonprofit/Gov,54.25,Tier2
MBA5003,MBA,3.35,,,,,,Admit,710.0,36.0,STEM,Consulting,65.96,Tier1
MBA5004,MBA,3.3,,,,,,Deny,620.0,72.0,Humanities,Investment Banking,51.65,Tier2
MBA5005,MBA,3.06,,,,,,Deny,580.0,60.0,Humanities,Technology,37.83,Tier2
MBA5006,MBA,3.39,,,,,,Deny,780.0,60.0,Business,Other,87.92,Tier1
MBA5007,MBA,3.03,,,,,,Deny,610.0,84.0,STEM,Technology,49.75,Tier2
MBA5008,MBA,3.35,,,,,,Deny,570.0,72.0,Business,Consulting,40.12,Tier2
MBA5009,MBA,3.31,,,,,,Deny,670.0,72.0,STEM,Technology,63.63,Tier1
MBA5010,MBA,3.07,,,,,,Deny,590.0,36.0,STEM,Investment Banking,35.29,Tier2
MBA5011,MBA,3.4,,,,,,Deny,590.0,72.0,Business,Consulting,45.26,Tier2
MBA5012,MBA,3.45,,,,,,Deny,590.0,72.0,Business,Nonprofit/Gov,45.64,Tier2
MBA5013,MBA,3.22,,,,,,Deny,600.0,48.0,Humanities,Consulting,41.29,Tier2
MBA5014,MBA,3.25,,,,,,Admit,710.0,72.0,Humanities,Consulting,72.71,Tier1
MBA5015,MBA,3.32,,,,,,Deny,650.0,72.0,Business,Technology,58.95,Tier1
MBA5016,MBA,3.3,,,,,,Admit,670.0,60.0,Humanities,Technology,61.06,Tier1
MBA5017,MBA,3.14,,,,,,Deny,730.0,60.0,STEM,Technology,74.15,Tier1
MBA5018,MBA,3.14,,,,,,Deny,650.0,48.0,Business,Investment Management,52.6,Tier2
MBA5019,MBA,3.34,,,,,,Admit,700.0,72.0,Business,PE/VC,71.0,Tier1
MBA5020,MBA,3.22,,,,,,Deny,630.0,48.0,Humanities,Consulting,48.44,Tier2
MBA5021,MBA,3.15,,,,,,Deny,570.0,60.0,Business,Technology,36.12,Tier2
MBA5022,MBA,3.29,,,,,,Admit,670.0,48.0,STEM,Consulting,58.48,Tier1
MBA5023,MBA,3.06,,,,,,Deny,620.0,60.0,Business,Nonprofit/Gov,47.35,Tier2
MBA5024,MBA,3.19,,,,,,Deny,670.0,48.0,STEM,Consulting,57.73,Tier1
MBA5025,MBA,2.98,,,,,,Deny,590.0,96.0,Humanities,Nonprofit/Gov,47.11,Tier2
MBA5026,MBA,3.35,,,,,,Deny,610.0,48.0,Humanities,PE/VC,44.65,Tier2
MBA5027,MBA,3.44,,,,,,Admit,690.0,60.0,Humanities,Other,66.87,Tier1
MBA5028,MBA,3.43,,,,,,Deny,640.0,48.0,STEM,Financial Services,52.39,Tier2
MBA5029,MBA,3.33,,,,,,Deny,700.0,72.0,STEM,Investment Banking,70.93,Tier1
MBA5030,MBA,3.14,,,,,,Deny,570.0,60.0,Business,PE/VC,36.05,Tier2
MBA5031,MBA,2.87,,,,,,Deny,590.0,60.0,Humanities,Technology,38.79,Tier2
MBA5032,MBA,3.28,,,,,,Deny,690.0,84.0,Business,Investment Management,70.67,Tier1
MBA5033,MBA,3.22,,,,,,Deny,600.0,48.0,Business,Other,41.29,Tier2
MBA5034,MBA,3.3,,,,,,Deny,660.0,48.0,Business,Technology,56.18,Tier1
MBA5035,MBA,3.06,,,,,,Deny,600.0,48.0,Humanities,Other,40.09,Tier2
MBA5036,MBA,3.14,,,,,,Deny,650.0,36.0,Humanities,Consulting,50.1,Tier2
MBA5037,MBA,3.49,,,,,,Deny,630.0,84.0,Humanities,Consulting,57.96,Tier1
MBA5038,MBA,3.01,,,,,,Deny,600.0,72.0,STEM,PE/VC,44.72,Tier2
MBA5039,MBA,3.35,,,,,,Deny,650.0,60.0,STEM,PE/VC,56.67,Tier1
MBA5040,MBA,3.32,,,,,,Deny,680.0,60.0,Humanities,Consulting,63.59,Tier1
MBA5041,MBA,3.38,,,,,,Deny,740.0,36.0,Humanities,Consulting,73.33,Tier1
MBA5042,MBA,3.31,,,,,,Deny,640.0,72.0,Humanities,Technology,56.49,Tier1
MBA5043,MBA,3.3,,,,,,Deny,660.0,72.0,Business,Consulting,61.18,Tier1
MBA5044,MBA,3.22,,,,,,Admit,710.0,48.0,Business,PE/VC,67.48,Tier1
MBA5045,MBA,3.1,,,,,,Deny,610.0,60.0,STEM,PE/VC,45.27,Tier2
MBA5046,MBA,3.43,,,,,,Deny,630.0,60.0,STEM,Consulting,52.51,Tier2
MBA5047,MBA,3.33,,,,,,Deny,570.0,60.0,Humanities,Consulting,37.47,Tier2
MBA5048,MBA,3.21,,,,,,Deny,650.0,60.0,STEM,Investment Banking,55.62,Tier2
MBA5049,MBA,3.05,,,,,,Deny,600.0,72.0,Humanities,Technology,45.02,Tier2
MBA5050,MBA,3.54,,,,,,Deny,710.0,72.0,Humanities,Nonprofit/Gov,74.88,Tier1
MBA5051,MBA,3.28,,,,,,Deny,650.0,72.0,Business,Consulting,58.65,Tier1
MBA5052,MBA,3.37,,,,,,Deny,740.0,72.0,STEM,PE/VC,80.75,Tier1
MBA5053,MBA,3.37,,,,,,Deny,640.0,48.0,Business,Media/Entertainment,51.94,Tier2
MBA5054,MBA,3.31,,,,,,Deny,660.0,48.0,Humanities,CPG,56.25,Tier1
MBA5055,MBA,3.34,,,,,,Deny,710.0,60.0,Humanities,Investment Banking,70.88,Tier1
MBA5056,MBA,3.39,,,,,,Admit,690.0,60.0,STEM,Technology,66.5,Tier1
MBA5057,MBA,3.07,,,,,,Deny,600.0,72.0,Business,Financial Services,45.17,Tier2
MBA5058,MBA,3.44,,,,,,Deny,660.0,48.0,Humanities,PE/VC,57.23,Tier1
MBA5059,MBA,3.19,,,,,,Deny,640.0,48.0,Humanities,Financial Services,50.59,Tier2
MBA5060,MBA,3.38,,,,,,Deny,620.0,60.0,Humanities,PE/VC,49.75,Tier2
MBA5061,MBA,3.2,,,,,,Deny,600.0,60.0,Humanities,PE/VC,43.64,Tier2
MBA5062,MBA,3.07,,,,,,Deny,620.0,60.0,Business,Financial Services,47.43,Tier2
MBA5063,MBA,3.36,,,,,,Deny,580.0,72.0,Business,Financial Services,42.58,Tier2
MBA5064,MBA,3.13,,,,,,Deny,650.0,60.0,Humanities,PE/VC,55.02,Tier2
MBA5065,MBA,3.27,,,,,,Deny,670.0,60.0,Humanities,Nonprofit/Gov,60.83,Tier1
MBA5066,MBA,3.13,,,,,,Deny,580.0,48.0,STEM,Technology,35.86,Tier2
MBA5067,MBA,3.44,,,,,,Deny,650.0,60.0,Humanities,Technology,57.35,Tier1
MBA5068,MBA,3.34,,,,,,Admit,740.0,48.0,Humanities,Consulting,75.53,Tier1
MBA5069,MBA,3.17,,,,,,Deny,620.0,36.0,Business,Consulting,43.18,Tier2
MBA5070,MBA,3.31,,,,,,Deny,630.0,72.0,Business,Investment Banking,54.11,Tier2
MBA5071,MBA,3.11,,,,,,Deny,600.0,60.0,Humanities,Nonprofit/Gov,42.97,Tier2
MBA5072,MBA,3.21,,,,,,Deny,650.0,60.0,STEM,PE/VC,55.62,Tier2
MBA5073,MBA,3.23,,,,,,Deny,650.0,48.0,Business,PE/VC,53.27,Tier2
MBA5074,MBA,3.18,,,,,,Deny,640.0,48.0,Humanities,PE/VC,50.52,Tier2
MBA5075,MBA,3.25,,,,,,Deny,640.0,48.0,STEM,Nonprofit/Gov,51.04,Tier2
MBA5076,MBA,3.3,,,,,,Deny,690.0,72.0,Humanities,Nonprofit/Gov,68.32,Tier1
MBA5077,MBA,3.08,,,,,,Deny,590.0,72.0,STEM,Nonprofit/Gov,42.86,Tier2
MBA5078,MBA,3.16,,,,,,Deny,620.0,72.0,Business,Nonprofit/Gov,50.6,Tier2
MBA5079,MBA,3.15,,,,,,Deny,680.0,60.0,Humanities,PE/VC,62.32,Tier1
MBA5080,MBA,3.19,,,,,,Deny,570.0,60.0,Business,Consulting,36.42,Tier2
MBA5081,MBA,3.52,,,,,,Deny,700.0,60.0,STEM,Investment Banking,69.85,Tier1
MBA5082,MBA,3.25,,,,,,Deny,640.0,60.0,Business,Technology,53.54,Tier2
MBA5083,MBA,3.27,,,,,,Deny,650.0,60.0,Humanities,PE/VC,56.07,Tier1
MBA5084,MBA,3.43,,,,,,Deny,620.0,48.0,Business,CPG,47.63,Tier2
MBA5085,MBA,3.48,,,,,,Admit,750.0,48.0,Humanities,Investment Banking,78.96,Tier1
MBA5086,MBA,3.11,,,,,,Deny,630.0,72.0,STEM,Technology,52.61,Tier2
MBA5087,MBA,3.13,,,,,,Deny,610.0,60.0,STEM,Consulting,45.5,Tier2
MBA5088,MBA,3.33,,,,,,Deny,680.0,72.0,Humanities,Consulting,66.17,Tier1
MBA5089,MBA,3.28,,,,,,Deny,660.0,72.0,Humanities,Other,61.03,Tier1
MBA5090,MBA,3.27,,,,,,Deny,620.0,72.0,Humanities,PE/VC,51.43,Tier2
MBA5091,MBA,3.02,,,,,,Deny,650.0,60.0,STEM,Financial Services,54.2,Tier2
MBA5092,MBA,3.3,,,,,,Deny,670.0,60.0,Business,Technology,61.06,Tier1
MBA5093,MBA,3.22,,,,,,Waitlist,680.0,60.0,Humanities,Investment Banking,62.84,Tier1
MBA5094,MBA,3.5,,,,,,Deny,720.0,84.0,Humanities,Other,79.46,Tier1
MBA5095,MBA,3.38,,,,,,Admit,780.0,72.0,Humanities,Consulting,90.35,Tier1
MBA5096,MBA,3.45,,,,,,Deny,670.0,48.0,Humanities,Nonprofit/Gov,59.68,Tier1
MBA5097,MBA,3.32,,,,,,Deny,600.0,48.0,Humanities,Consulting,42.04,Tier2
MBA5098,MBA,3.45,,,,,,Deny,650.0,60.0,Humanities,PE/VC,57.42,Tier1
MBA5099,MBA,2.91,,,,,,Deny,590.0,60.0,STEM,Investment Management,39.09,Tier2
MBA5100,MBA,3.09,,,,,,Deny,590.0,72.0,Business,Technology,42.94,Tier2
MBA5101,MBA,3.27,,,,,,Deny,650.0,60.0,Business,Investment Banking,56.07,Tier1
MBA5102,MBA,3.42,,,,,,Deny,590.0,60.0,Humanities,Consulting,42.91,Tier2
MBA5103,MBA,3.11,,,,,,Deny,590.0,60.0,Business,Consulting,40.59,Tier2
MBA5104,MBA,3.25,,,,,,Deny,640.0,60.0,Humanities,Consulting,53.54,Tier2
MBA5105,MBA,3.22,,,,,,Deny,610.0,48.0,Humanities,Investment Banking,43.67,Tier2
MBA5106,MBA,3.27,,,,,,Deny,600.0,72.0,Business,Consulting,46.67,Tier2
MBA5107,MBA,2.94,,,,,,Deny,590.0,60.0,Humanities,Investment Banking,39.31,Tier2
MBA5108,MBA,3.08,,,,,,Deny,670.0,60.0,STEM,Technology,59.41,Tier1
MBA5109,MBA,3.18,,,,,,Deny,600.0,48.0,Humanities,Consulting,40.99,Tier2
MBA5110,MBA,3.34,,,,,,Deny,730.0,60.0,Business,Consulting,75.65,Tier1
MBA5111,MBA,3.51,,,,,,Deny,680.0,60.0,Business,Other,65.02,Tier1
MBA5112,MBA,3.25,,,,,,Deny,600.0,48.0,Humanities,Investment Banking,41.52,Tier2
MBA5113,MBA,3.11,,,,,,Deny,600.0,60.0,Business,Consulting,42.97,Tier2
MBA5114,MBA,3.05,,,,,,Deny,600.0,72.0,STEM,Investment Banking,45.02,Tier2
MBA5115,MBA,3.54,,,,,,Admit,670.0,60.0,STEM,Technology,62.86,Tier1
MBA5116,MBA,3.28,,,,,,Deny,600.0,60.0,Humanities,Health Care,44.24,Tier2
MBA5117,MBA,2.99,,,,,,Deny,590.0,84.0,Business,Other,44.69,Tier2
MBA5118,MBA,3.23,,,,,,Deny,570.0,72.0,Humanities,Consulting,39.22,Tier2
MBA5119,MBA,3.31,,,,,,Deny,710.0,60.0,STEM,Investment Banking,70.66,Tier1
MBA5120,MBA,3.38,,,,,,Deny,670.0,48.0,STEM,Consulting,59.16,Tier1
MBA5121,MBA,3.28,,,,,,Deny,630.0,60.0,Business,Consulting,51.39,Tier2
MBA5122,MBA,3.38,,,,,,Deny,740.0,60.0,Business,Consulting,78.33,Tier1
MBA5123,MBA,3.24,,,,,,Deny,640.0,72.0,Business,Nonprofit/Gov,55.97,Tier1
MBA5124,MBA,3.49,,,,,,Deny,710.0,60.0,Humanities,Financial Services,72.01,Tier1
MBA5125,MBA,3.03,,,,,,Deny,620.0,48.0,Humanities,Technology,44.63,Tier2
MBA5126,MBA,3.31,,,,,,Deny,690.0,48.0,Humanities,Investment Banking,63.4,Tier1
MBA5127,MBA,3.21,,,,,,Deny,580.0,48.0,Business,Consulting,36.46,Tier2
MBA5128,MBA,3.24,,,,,,Deny,680.0,72.0,STEM,Consulting,65.49,Tier1
MBA5129,MBA,3.3,,,,,,Deny,720.0,60.0,Humanities,PE/VC,72.96,Tier1
MBA5130,MBA,3.44,,,,,,Deny,770.0,60.0,STEM,Investment Banking,85.92,Tier1
MBA5131,MBA,3.44,,,,,,Admit,730.0,84.0,Humanities,Technology,81.4,Tier1
MBA5132,MBA,3.48,,,,,,Deny,690.0,60.0,Humanities,Nonprofit/Gov,67.17,Tier1
